text,toxic
"@user Olhe o seu rabo primeiro  Dracula  é responda pelos seus crimes  e devolva  o dinheiro  k vc é sua corja roubaram do povo seu fdp .
# moro nosso  ministro  querido  ,k vai por todos  os bandidos  do pt e puxadinho na cadeia 😂🇧🇷🇧🇷🇧🇷🇧🇷",1
essa porra vai explodir,1
"rt @user caralho, meteu muito forte🍆😈 https://t.co/wui4pq0lug",1
"caralho que eu acordei numa vontade poha.. tô aqui pra fazer o meu máximo e é isso que vai acontecer hojeee!!!! 
vaaamooooooo",0
caralho para de agir como se nada tivesse acontecido fazendo favor que você falou merda???,1
@user hahahahahaha invejinha,0
"Compartilhem thread sobre aquecimento global sim, conscientiza pessoas sim, nós estamos muito atrasados em relação a isso, mas apenas de você mostrar e fazer pessoas mudarem seus conceitos, já ajuda bastante, eu acho lindo quem tira seu tempo para fazer algo do tipo +",0
a pronto cancelaram meu chip e vou ter que pagar 30 pila pra comprar outro com o mesmo número pqp,1
cólica é lixo,1
"Na capa do The Economist a revista britânica afirmou que o Bolsonaro é ""sem dúvida, o chefe de Estado mais perigoso em termos ambientais do mundo"".

Uma das revistas mais renomadas do mundo reconhecendo que o brasileiro elegeu um monstro.",1
"rt @user eu já sou toda ignorante, mas tento tratar as pessoas bem.
mas a pessoa quer me tratar com secura, mando logo tnc",1
"meu pai fez o bolo e pediu pra minha m茫e n茫o deixar queimar, ela deixou queimar, ele ficou puto...
no outro dia tinha 20 bolos  em cima do balc茫o com uma carta 鈥渆nfia tudo no cu鈥�
ta铆... 33 anos de casados https://t.co/GUAUxCW4hZ",0
"@user 250 reais no 3 uniforme ainda cinza que ñ e as cores padrão só pode ser piada , materiais de péssima qualidade  @user lixo ja pode sair , que saudades da NIKE . @user",1
"é grande gajo e joga pesado, vai ter futuro que tenha cabeça e vai dar",0
@user porra ontem eu comi um incrível mas cru também,1
rt @user vcs não tem ❤️💖🥰💞❤️🤭🤭🤭💓💕💕🤭🤭 https://t.co/eze3mmfoyd,0
essa hora da manhã caralho,1
"onde talarico quer fala de talaricagem, ond maconheiro se acha bandido, onde homofóbico come viado, onde piranha briga por homem dos outros, onde você faz A e o povo fala o abecedário todo, onde um tenta ser melhor q o outro sendo q ninguém é melhor q ninguém!!!!!!!!!!!!!!!!!!!!! https://t.co/BlS7H57uO5",1
"@user eu falei q tava doente porra, bora pro arraia da facimed hj",1
@user @user pau no cu da nota paraná,1
"vou pro itaim hoje e j谩 tava morrendo de saudades, amo meu pa铆s 馃ぉ",0
@user vtnc kkkkkkkkk,1
@user vai se fuder mlk !! nmrll kkkkkkkkkkk mandou demaaais+++ 🖕👌🤘,1
o pior lomotifi que vc vai ver hoje 👍🏼 https://t.co/vhvrxrlwsc,0
@user esses são os tais russos pagos com criptomoedas naquele papo do pavão?,1
"por isso não peço mais porra nenhuma, tudo quer jogar na cara",0
meu bolso tá cheio de papel de bala kkk e minha mochila também,0
pra completar minha autoestima tá um lixo hoje amoh,0
tantas promessas para nada,0
@user @user esse é um ladrão vagabundo,1
eu = lixo.,0
"@user @user opa zumbi!
Nem todo mundo que tem um cérebro é petista, mas vamos lá, quais as virtudes do governo atual que faz com que vc me ache demente por não apoiá-lo?",0
eu aguentei desde quarta essa desgraça com uma falsidade do caralho mas dps q eu fiquei sem paciência por outros motivos e ela começou a fazer gracinha olha ja deu,1
"AE! vamo tirar a prova dos 9, tem um passarinho voando em rumo a CONMEBOL pra colher as informacoes se vamos ter brasileiros no FIFA 20 ou nao!

BAAAAAAAAAAAAAAAAAAAAITA CONTATOS DO FIFA TRADE BRASIL! https://t.co/1FqH0G5FCL",0
lixo de pessoa esse neymae https://t.co/ekhyk9d02t,1
@user responde a porra do grupo filha da puta,1
"a sm quer tirar a empresa da beira do abismo explorando mais ainda os seus grupos, primeiro de tudo não devemos jogar hate em cima de grupo nenhum e sim reclamar em cima da empresa que é uma merda e nem sabe administrar direito os grupos

#SM_보이그룹론칭_취소해",1
"comprei um bacon defumado na feira que tava achei meio caro, mas tava bonito demais

fiz uma omelete agora que pqp, praticamente uma homenagem ritualística ao porquinho que morreu por esse bacon, de tão bom que tava

suporte seu vendedor de bacon local",0
"@user e ta certíssima em ver e pesquisar sobre. Ser atacada sem argumento é foda e quando ela rebate enfiam o rabo no cu e correm.

Cansativo quando seu trabalho nunca ta bom para ninguém, fãs chatos... mas é aquele ditado da Ru: Se eles não pagam suas contas, FODASSSSSE",1
hoje eu estou totalmente uma criança encapetada inquieta,0
"Oq eu puder fazer pra estudar, trabalhar e ter um futuro bom pra tirar eu e mnh família desse lugarzinho , desses povinho eu vou fazer... só Deus !! Se vc n andar pra frente meu amor, sua vida vai ser smp a msm😏😒",1
"@user @user eu mermo não, muita responsabilidade.",0
vai tomar no cu alguém me leva de volta pra bahia,1
"rt @user ouro branco tá 100% macho escroto aparentemente
ando na rua com a força do ódio",1
"inclusive,saudades caralho eu n aguento mais as comidas ruins desse país",1
"A Reforma da Previdência do governo foi aprovada em primeiro turno na Camara, mas a luta contra os desmontes dos nossos direitos continua! Confira ponto a ponto o que conseguimos ajudar a barrar #MaisJusto https://t.co/VrWqR1sNNf",0
tenho que foder mt pra aprender a parar de ser assim,1
sem tempo pra boy lixo,1
"Aproveitando que vi um tweet de psicologia que me lembrou da @user , recomendo a historia do sobrinho do Freud - https://t.co/kv3Ul7r8Ak o documentário 'The Century of Self' que está no artigo é bem legal também.",0
"sdd da época q tava na faculdade ainda e 15h eu já tava em casa tirando minha sonequinha pré aula

hoje em dia da nem tempo de bocejar",0
eu em todos memes e viralizações que tem por aqui,0
"rt @user pronto ja estou melhor, preparado pra ser troxa dnvo, so vamo",0
"eu com cólica nesse frio e esqueci meu remédio.

se existe alguém mais burro, é só o útero da minha mãe pq me criou

a morte vêm jajá",1
@user te amo caralho 💜💜💜💜💜💜💜,1
"crl t谩 no youtube na tv do nada come莽a ""pk e belo"" ta de sacanagemmmmmm pprt kkkkkkkkk tnc",0
qualquer pessoa,0
"Tem umas aq em bh que acha bonito kkkk e acha q é vantagem falar q a mamãe sustenta em tudo, pelo amor de Deus eu morreria de vergonha https://t.co/JJBSkidT2T",0
caralho n acredito q eu tô com a garganta inflamada,1
fui compra refri com o pedro e a porra do cachorro correu atrás de noix tmnc kkkkkkkkkk,0
beat viado viana que é,0
"o último foi 500, mas isso foi quando eu tinha 16 anos, e eu nunca mais fui kkkkk,  provavelmente vai ser mais caro pq meu grau aumentou e eu quase não tô enxergando direito, principalmente de noite",0
rt @user me apaixonar s贸 por homem q n茫o vale a 谩gua q bebi t谩 me deixando s贸 a ca莽amba de lixo,0
ir para casa com sentimento de missão cumprida: ❤️,0
"@user @user @user @user @user @user @user + simplesmente porque a magreza te agrada como padrão estético, mas uma gorda não. E antes que venha com “ah mas ninguém é obrigado a achar bonito e pipipi...”. Realmente. Ninguém é obrigado. Então se seu propósito foi unicamente vir aqui e falar absurdos sobre o corpo de uma +",0
ai gente meu preto pqp q homem lindo do crlh,1
"@user @user Vc anda muito ourinho @user parece que q a brincadeira de comer o Bebê ensinou vc, ou nao neh, cria vergonha na Cara e para de querer aparecer, já perdeu a Moral que tinha e anda procurando o que Mídia ??? Cria vergonha irmão, vai procurar o que fazer !!!",1
"rt @user nada me abala, sexta dessa, dia tá lindo, bgl e paz e tranquilidade, segue normal..",0
rt @user as meninas altas são sexys p caralho. sinto que ganham um certo charme por serem altas idk https://t.co/yoxxlqip6e,0
"esse bagulho de “sco pa tu manaa” tá chatão já, tnc",1
"@user escalei os dois tb kkkkk tô torcendo por isso, rodada passada eu tava sem internet e não fiz minha escalação ai ficou a da outra rodada. pensa num negocio que ficou feio",0
puta que pariu mano brabo demais!!!!,1
"enfia o ""love you"" no cu, puta",1
"vai embalar é o caralho!!!! toma, putaaaaaaa!!",1
@user vtnc tb emilly,1
"fiz a sobrancelha na cera, é ridículo o papel que eu me presto nessa sociedade",0
"porra, quero minha casa",1
eu sou muito diabo vermelho nessa porra,1
caralho chupeta da versace.......,1
"hj tô saindo de férias, pqp é o meu momento",0
"o mo莽o do piercing falou q eu ia sentir uma leva press茫o e sla oq, ja tava esperando ele jogar um monte de coisa na minha cara",0
rt @user deve ser muito difícil me olhar de cara feia e ficar no vacuo kkkk,1
"@user pr谩 que???? querem criar um minotauro, aquaman, ariel?",0
aquele médico babaca de vis a vis é um filho da puta mano q ódio,1
"fala fala fala mas fez pior, da uma segurada gatinho",0
@user @user sou boiola por vcs @user,1
"é uma pena mas é vdd, não tem maconha mesmo gente kkkkkk",0
Normani revelou que Ariana Grande lhe encorajou durante gravações do seu 1° álbum e que teve grande importância nele. Será que a parceria r&amp;b perfection vem? Confira: https://t.co/YreJ7VHDHB https://t.co/8YbPs98ZUA,0
"A musa do veneno, Tereza Cristina, conhecida também como ministra da Agricultura, liberou mais 51 agrotóxicos. Desde que iniciou o governo Bolsonaro, já foram liberados 262 venenos. É recorde nos últimos dez anos.

https://t.co/UrcN1uXc7h",1
"fale uma musica ruim do 21 pilots, e morra fdp",1
foda ficar de pau duro em calça de linho não tem como esconder,1
porra to quase fazendo um bolão,0
"@user calma! se os hackers vazaram as conversas, quer dizer que são verificas? alguém me ajude nessa incógnita.",0
"@user ""tinha tudo pra dar certo"" hahahahha ce tá boa! fez o filho agora embala, isto é!",0
dou pala c esse video pqp,1
rt @user presença mais que confirmadaaa dia 10 o pau vai quebra https://t.co/dcrrbnyukr,0
rt @user falta de pontualidade 茅 algo que me deixa puto,0
to vendo q esse final de semana vou sumir kkkk,0
pago um pau pra essa amizade 鈾ワ笍鈾ワ笍,0
eu entendi foi nada,0
"rt @user tem como não, tucuruí é um cu mesmo",1
@user @user fala oq mano cansei de fala dessa porra,1
pensa numa bixa realizada,0
"Olha.. eu gosto de mulher, preta, branca, azul, rosa, magra, malhada, gorda, gosto de mulher. Mas as mina gordinha tem meu coração, sei lá, prefiro muito",0
@user da mais dá muito em cima de mim rs,0
"Queria um comeback do EXO com promoções decentes, quero que os solos e EXO-SC sejam promovidos como merecem,quero que o Junmyeon e Jongin também tenha seus solos,só isso...PORRA SM TRABALHA DIREITO E PARA DE INVENTAR M*RDA CAR*LHO
#SM_보이그룹론칭_취소해 
 https://t.co/R9fFBpo7aT",1
rt @user ia brotar da vj hoje mas vai ter davizinho e eu quero mais que esse mlk v谩 tomar no cu,0
"@user vsf tadinho de vc pq n vai receber atençao qnd eu tiver o meu pato, meu porquinho e minha tortuguita.",1
@user tem umas q sao mo vagabunda 1 mes as divisorias ja tao tudo rasgada kk,1
que maldito asco.,1
rt @user amém laura prepon https://t.co/uwbbukei2x,0
pqp esse último set aaaaaaaa,0
"Que tuíte CANALHA 
1-Criminaliza a Instituição CAIXA por crime de UM funcionário a mando de OUTRO criminoso. 
2-Cita nome de um CEO pra animar a plateia! 
3-Joga lama no BNDES onde está mais que provado não tem lama! Que pessoa lamentável e que ainda quer passar por profissional. https://t.co/RWChSwE6yW",1
"@user carai, queria um café da manhã assim 🤤",1
rt @user puta merda lindo demais https://t.co/bqzhtmkkxz,1
"que o glorioso senhor todo poderoso maior de todas as forças me possibilite assistir ao show dessas mulé nessa vida
https://t.co/eipgw2jwpp",0
"rt @user mano macho só serve pra ser babaca e inútil mesmo, deus o livre",1
@user disse que saquearam a petronas e traje saqueando o judiciário.  canalha.,1
"Faz umas três semanas que preciso limpar a casa. Viajei durante duas e olha cá eu em casa fazendo nada e criando coragem para tal. 

A poeira? Já faz parte do meu âmago. 😂

Obs.: eu não sei o que é âmago mas dá um tom intenso à frase ✅",0
"não paro de pensar nesse teu rabo. estou doido pra chupar ele todinho, pqp! — mamada?? kkkk https://t.co/0smpjolrnp",1
tá muito frio pqp 🥶 🥶,0
"sei que tudo nessa vida com certeza passa, mais eu não vou deixa a vontade que eu tenho passar...😌",0
"“Alguém tem que parar o STF”. 
Eduardo Bolsonaro🇧🇷
O STF É UM LIXO!”, escreveu em outra postagem.

Fonte: https://t.co/aiLqoO70TA https://t.co/cHpXZaB68w",1
"[3/8 1:47 PM] Gabriel Burguês Safado: Q não tá de ressaca?
[3/8 1:47 PM] Gabriel Burguês Safado: Porra
[3/8 1:47 PM] Gabriel Burguês Safado: Não sei como
[3/8 1:48 PM] Gabriel Burguês Safado: Tu bebeu pra crlh
[3/8 1:48 PM] Gabby ❄: Pois é, mas to mexx",0
pqp minha estética dos sonhos......,0
respeitaaaa caralho  #voleinaglobo,1
rt @user carol condessa e igor ferraz n cansa de passar vergonha no insta n ? o cara acha q tem dinheiro pode falar mal e zoar…,1
"@user eu indo fazer uma coisa, ai me lembro  que não posso fazer. 😂",0
rt @user esse é o meme https://t.co/f926fotlho,0
"E ontem que começaram a tirar o capeta de uma pessoa atras de casa aqui, mo gritaria da porra, 3 horas da madrugada, meu vo acordou e colocou o som no ultimo num modao sertanejo, eles pararam rapidinho, parece o demonio nao gosta de modao sertanejo",1
eu me racho com esses viado no meu trabalho kskskks,1
"rt @user @user @user quando a pf vai prender o queiroz???????
e quem mandou matar a marielle????????????",0
@user trás o menor pra gente ver hein sdd puto,0
rt @user porra q nervoso de qm fica te falando o que é óbvio,1
o pau ta quebrando rm https://t.co/xzskbxx5jn,0
"@user @user acaboooooooooooooooo... acaboooooooooooooooo...

é celaaaaaaaaaaaaaa...
é celaaaaaaaaaaaaaa...",0
"@user mas não deveria ser né, ai que mora a luta diária ✊🏻",0
como eu tenho a facilidade de perde as coisas pqp,0
ela dizendo pra cris que só ficou com ela por causa da doença e que não ama a cris joana sua idiota porque você ta fazendo isso?,1
"[03/08/2019 12:58:18] Mari 💕: Cortei meu cabelo
 [03/08/2019 12:58:28] Mari 💕: 10 DEDOS
 [03/08/2019 12:58:30] Mari 💕: Tô nervosa
 [03/08/2019 12:58:44] Thalya : Toma no cu Mariane
 [03/08/2019 12:58:50] Thalya : Coragem",1
"tava pensando aqui e porra, ainda bem que ninguem me quis quando eu tava sozinho pq puta q pariu, nunca me senti tao feliz e completo por ter alguem comigo, minha mulher é perfeita e eu vou enaltece-la infinitamente....",1
carai como que um pai consegue torturar e matar a pr贸pria filha de &gt;&gt;&gt;6 anos&lt;&lt;&lt; 馃槨馃槨馃槨馃槨馃槨馃槨馃槨,0
"o cara torce para o atlético-mg mano kkkkkkkkk. meu amigo, ronaldinho gaúcho fez vocês ressurgir novamente.",0
pelo menos um dos meus idolos ainda esta conosco,0
"O sofrimento do universitário é do início ao fim da faculdade. Comecei o curso revirando lixo das lojas pra fazer as coisas do C. Edinei e maquete, termino a faculdade revirando o lixo das lojas pra pegar caixa pra mudança",0
magoa do carai,1
"rt @user e quando o jimin fingiu abrir a porta do coração do tae e entrar lá dentro, soulmates que dividem o coração https://t.co/uhs…",0
"na moral, eu não tô bem, q porra tá acontecendo com a minha saúde aaaa",0
rt @user bglh é enfiar todas as expectativas no cu e viver suave,1
"essa thread é a prova de que não tem coisa melhor que casal de sapatão nessa vida 
a gente tem só que defender mesmo",0
